Flagged Transaction - DepositorAgent-0: $540
Flagged Transaction - DepositorAgent-6: $542
Flagged Transaction - WithdrawalAgent-11: $94
Flagged Transaction - DepositorAgent-5: $579
Flagged Transaction - WithdrawalAgent-12: $91
Flagged Transaction - DepositorAgent-1: $512
Flagged Transaction - WithdrawalAgent-1: $98
Flagged Transaction - WithdrawalAgent-11: $99
Flagged Transaction - DepositorAgent-8: $594
Flagged Transaction - DepositorAgent-3: $590
Flagged Transaction - DepositorAgent-8: $552
Flagged Transaction - WithdrawalAgent-2: $96
Flagged Transaction - DepositorAgent-1: $526
Flagged Transaction - DepositorAgent-3: $451
Flagged Transaction - DepositorAgent-9: $494
Flagged Transaction - WithdrawalAgent-12: $96
Flagged Transaction - DepositorAgent-6: $474
Flagged Transaction - DepositorAgent-0: $514
Flagged Transaction - DepositorAgent-1: $513
Flagged Transaction - DepositorAgent-3: $527
Flagged Transaction - WithdrawalAgent-3: $91
Flagged Transaction - DepositorAgent-5: $549
Flagged Transaction - DepositorAgent-9: $509
Flagged Transaction - WithdrawalAgent-12: $92
Flagged Transaction - DepositorAgent-7: $517
Flagged Transaction - WithdrawalAgent-11: $92
Flagged Transaction - DepositorAgent-9: $587
Flagged Transaction - WithdrawalAgent-11: $98
Flagged Transaction - WithdrawalAgent-4: $98
Flagged Transaction - DepositorAgent-6: $519
Flagged Transaction - DepositorAgent-6: $592
Flagged Transaction - DepositorAgent-5: $462
Flagged Transaction - WithdrawalAgent-10: $94
Flagged Transaction - DepositorAgent-7: $516
Flagged Transaction - DepositorAgent-1: $562
Flagged Transaction - WithdrawalAgent-10: $93
Flagged Transaction - DepositorAgent-9: $558
Flagged Transaction - DepositorAgent-7: $583
Flagged Transaction - DepositorAgent-0: $503
Flagged Transaction - DepositorAgent-2: $505
Flagged Transaction - DepositorAgent-5: $579
Flagged Transaction - WithdrawalAgent-2: $93
Flagged Transaction - DepositorAgent-8: $536
Flagged Transaction - DepositorAgent-4: $468
Flagged Transaction - DepositorAgent-1: $595
Flagged Transaction - DepositorAgent-4: $546
Flagged Transaction - DepositorAgent-5: $522
Flagged Transaction - DepositorAgent-7: $494
Flagged Transaction - WithdrawalAgent-10: $96
Flagged Transaction - DepositorAgent-4: $499
Flagged Transaction - WithdrawalAgent-10: $93
Flagged Transaction - DepositorAgent-3: $566
Flagged Transaction - WithdrawalAgent-12: $98
Flagged Transaction - DepositorAgent-8: $528
Flagged Transaction - DepositorAgent-5: $484
Flagged Transaction - WithdrawalAgent-12: $91
Flagged Transaction - DepositorAgent-6: $466
Flagged Transaction - DepositorAgent-2: $467
Flagged Transaction - DepositorAgent-7: $554
Flagged Transaction - DepositorAgent-3: $566
Flagged Transaction - WithdrawalAgent-4: $94
Flagged Transaction - DepositorAgent-5: $532
Flagged Transaction - DepositorAgent-6: $498
Flagged Transaction - WithdrawalAgent-4: $94
Flagged Transaction - WithdrawalAgent-2: $96
Flagged Transaction - DepositorAgent-2: $519
Flagged Transaction - WithdrawalAgent-4: $96
Flagged Transaction - WithdrawalAgent-4: $93
Flagged Transaction - DepositorAgent-3: $456
Flagged Transaction - DepositorAgent-9: $525
Flagged Transaction - DepositorAgent-1: $577
Flagged Transaction - WithdrawalAgent-13: $95
Flagged Transaction - DepositorAgent-7: $589
Flagged Transaction - DepositorAgent-9: $529
Flagged Transaction - DepositorAgent-7: $497
Flagged Transaction - WithdrawalAgent-4: $92
Flagged Transaction - DepositorAgent-1: $546
Flagged Transaction - WithdrawalAgent-3: $92
Flagged Transaction - DepositorAgent-6: $581
Flagged Transaction - DepositorAgent-7: $586
Flagged Transaction - DepositorAgent-5: $451
Flagged Transaction - DepositorAgent-1: $513
Flagged Transaction - WithdrawalAgent-0: $98
Flagged Transaction - DepositorAgent-3: $499
Flagged Transaction - DepositorAgent-7: $529
Flagged Transaction - WithdrawalAgent-11: $98
Flagged Transaction - WithdrawalAgent-11: $98
Flagged Transaction - WithdrawalAgent-10: $97
Flagged Transaction - DepositorAgent-0: $566
Flagged Transaction - DepositorAgent-9: $520
Flagged Transaction - WithdrawalAgent-12: $93
Flagged Transaction - WithdrawalAgent-2: $92
Flagged Transaction - DepositorAgent-8: $561
Flagged Transaction - DepositorAgent-0: $575
Flagged Transaction - DepositorAgent-9: $597
Flagged Transaction - WithdrawalAgent-12: $98
Flagged Transaction - WT10: $92
Flagged Transaction - DT9: $597
Flagged Transaction - WT12: $97
Flagged Transaction - DT3: $542
Flagged Transaction - DT6: $530
Flagged Transaction - DT8: $575
Flagged Transaction - DT9: $517
Flagged Transaction - DT3: $522
Flagged Transaction - DT9: $593
Flagged Transaction - DT3: $465
Flagged Transaction - DT2: $512
Flagged Transaction - DT8: $573
Flagged Transaction - DT1: $513
Flagged Transaction - DT4: $591
Flagged Transaction - DT1: $518
Flagged Transaction - WT10: $96
Flagged Transaction - WT13: $91
Flagged Transaction - WT4: $96
Flagged Transaction - DT1: $597
Flagged Transaction - DT7: $596
Flagged Transaction - DT5: $469
Flagged Transaction - WT0: $95
Flagged Transaction - WT2: $94
Flagged Transaction - DT7: $470
Flagged Transaction - WT13: $98
Flagged Transaction - DT9: $453
Flagged Transaction - WT13: $99
Flagged Transaction - DT1: $452
Flagged Transaction - WT2: $93
Flagged Transaction - WT1: $96
Flagged Transaction - DT3: $553
Flagged Transaction - WT11: $99
Flagged Transaction - DT4: $499
Flagged Transaction - DT7: $592
Flagged Transaction - DT8: $555
Flagged Transaction - DT4: $455
Flagged Transaction - DT3: $474
Flagged Transaction - DT7: $471
Flagged Transaction - WT3: $95
Flagged Transaction - WT4: $94
Flagged Transaction - DT9: $504
Flagged Transaction - DT2: $517
Flagged Transaction - DT6: $556
Flagged Transaction - WT0: $91
Flagged Transaction - DT2: $539
Flagged Transaction - WT2: $94
Flagged Transaction - DT5: $497
Flagged Transaction - DT5: $545
Flagged Transaction - DT5: $468
Flagged Transaction - DT8: $515
Flagged Transaction - DT1: $536
Flagged Transaction - DT4: $519
Flagged Transaction - DT2: $502
Flagged Transaction - DT5: $489
Flagged Transaction - DT9: $586
Flagged Transaction - DT3: $524
Flagged Transaction - DT9: $498
Flagged Transaction - WT11: $95
Flagged Transaction - DT4: $490
Flagged Transaction - DT6: $544
Flagged Transaction - DT1: $518
Flagged Transaction - WT3: $99
Flagged Transaction - DT7: $516
Flagged Transaction - DT8: $514
Flagged Transaction - WT2: $94
Flagged Transaction - WT2: $91
Flagged Transaction - WT1: $92
Flagged Transaction - DT8: $530
Flagged Transaction - DT8: $473
Flagged Transaction - DT8: $529
Flagged Transaction - DT8: $520
Flagged Transaction - WT2: $99
Flagged Transaction - DT9: $490
Flagged Transaction - WT12: $94
Flagged Transaction - WT0: $99
Flagged Transaction - WT1: $95
Flagged Transaction - DT5: $533
Flagged Transaction - DT3: $599
Flagged Transaction - DT4: $462
Flagged Transaction - DT0: $555
Flagged Transaction - DT6: $578
Flagged Transaction - WT13: $93
Flagged Transaction - DT3: $523
Flagged Transaction - WT11: $92
Flagged Transaction - DT0: $471
Flagged Transaction - DT3: $458
Flagged Transaction - DT1: $582
Flagged Transaction - DT6: $523
Flagged Transaction - DT6: $589
Flagged Transaction - DT3: $507
Flagged Transaction - WT0: $96
Flagged Transaction - DT4: $463
Flagged Transaction - DT1: $461
Flagged Transaction - DT9: $555
Flagged Transaction - DT3: $572
Flagged Transaction - DT8: $524
Flagged Transaction - DT9: $456
Flagged Transaction - DT9: $566
Flagged Transaction - WT0: $94
Flagged Transaction - WT13: $94
Flagged Transaction - DT7: $555
Flagged Transaction - WT4: $96
Flagged Transaction - WT1: $93
Flagged Transaction - DT5: $453
Flagged Transaction - DT2: $490
Flagged Transaction - DT1: $511
Flagged Transaction - DT8: $503
Flagged Transaction - DT9: $531
Flagged Transaction - DT3: $596
Flagged Transaction - DT9: $518
Flagged Transaction - WT3: $95
Flagged Transaction - WT11: $95
Flagged Transaction - DT3: $512
Flagged Transaction - WT4: $92
Flagged Transaction - DT8: $593
Flagged Transaction - DT2: $483
Flagged Transaction - DT0: $562
Flagged Transaction - DT2: $501
Flagged Transaction - DT4: $515
Flagged Transaction - DT8: $546
Flagged Transaction - WT3: $92
Flagged Transaction - DT8: $556
Flagged Transaction - WT3: $94
Flagged Transaction - DT2: $538
Flagged Transaction - DT7: $482
Flagged Transaction - DT6: $502
Flagged Transaction - DT8: $524
Flagged Transaction - DT5: $549
Flagged Transaction - DT2: $519
Flagged Transaction - DT9: $562
Flagged Transaction - DT7: $593
Flagged Transaction - DT5: $495
Flagged Transaction - DT3: $480
Flagged Transaction - DT7: $500
Flagged Transaction - DT0: $531
Flagged Transaction - DT2: $477
Flagged Transaction - DT8: $572
Flagged Transaction - DT9: $562
Flagged Transaction - DT4: $528
Flagged Transaction - DT9: $502
Flagged Transaction - DT2: $556
Flagged Transaction - WT12: $94
Flagged Transaction - WT4: $93
Flagged Transaction - WT12: $93
Flagged Transaction - WT10: $99
Flagged Transaction - WT1: $96
Flagged Transaction - WT12: $97
Flagged Transaction - WT11: $92
Flagged Transaction - WT4: $96
Flagged Transaction - WT4: $92
Flagged Transaction - DT0: $586
Flagged Transaction - WT0: $92
Flagged Transaction - DT2: $571
Flagged Transaction - WT3: $92
Flagged Transaction - DT9: $546
Flagged Transaction - WT4: $99
Flagged Transaction - WT0: $97
Flagged Transaction - DT9: $551
Flagged Transaction - WT12: $91
Flagged Transaction - DT4: $490
Flagged Transaction - WT0: $95
Flagged Transaction - DT3: $494
Flagged Transaction - WT13: $98
Flagged Transaction - WT4: $99
Flagged Transaction - WT1: $92
Flagged Transaction - DT0: $537
Flagged Transaction - WT2: $95
Flagged Transaction - WT4: $93
Flagged Transaction - WT1: $95
Flagged Transaction - DT0: $516
Flagged Transaction - DT2: $495
Flagged Transaction - WT13: $92
Flagged Transaction - DT1: $520
Flagged Transaction - WT3: $98
Flagged Transaction - WT1: $94
Flagged Transaction - WT11: $92
Flagged Transaction - WT0: $91
Flagged Transaction - DT2: $565
Flagged Transaction - WT11: $94
Flagged Transaction - WT1: $99
Flagged Transaction - DT9: $598
Flagged Transaction - WT0: $97
Flagged Transaction - WT3: $93
Flagged Transaction - WT13: $94
Flagged Transaction - WT2: $96
Flagged Transaction - WT2: $96
Flagged Transaction - DT0: $537
Flagged Transaction - WT2: $92
Flagged Transaction - WT11: $96
Flagged Transaction - WT12: $98
Flagged Transaction - WT3: $91
Flagged Transaction - DT5: $522
Flagged Transaction - WT10: $91
Flagged Transaction - WT12: $99
Flagged Transaction - DT0: $460
Flagged Transaction - WT0: $91
Flagged Transaction - WT3: $95
Flagged Transaction - WT4: $93
Flagged Transaction - DT4: $558
Flagged Transaction - WT10: $97
Flagged Transaction - DT3: $564
Flagged Transaction - DT2: $512
Flagged Transaction - WT10: $95
Flagged Transaction - WT3: $97
Flagged Transaction - DT6: $521
Flagged Transaction - WT12: $98
Flagged Transaction - DT3: $555
Flagged Transaction - DT7: $473
Flagged Transaction - WT0: $91
Flagged Transaction - WT2: $96
Flagged Transaction - WT1: $96
Flagged Transaction - WT12: $95
Flagged Transaction - WT12: $98
Flagged Transaction - DT0: $551
Flagged Transaction - WT11: $98
Flagged Transaction - WT13: $92
Flagged Transaction - DT3: $551
Flagged Transaction - WT12: $98
Flagged Transaction - WT0: $97
Flagged Transaction - WT2: $95
Flagged Transaction - DT0: $474
Flagged Transaction - DT8: $582
Flagged Transaction - WT12: $99
Flagged Transaction - WT2: $98
Flagged Transaction - WT11: $99
Flagged Transaction - WT2: $91
Flagged Transaction - DT6: $531
Flagged Transaction - DT5: $462
Flagged Transaction - DT7: $572
Flagged Transaction - WT11: $98
Flagged Transaction - WT11: $97
Flagged Transaction - WT0: $97
Flagged Transaction - WT1: $97
Flagged Transaction - WT2: $99
Flagged Transaction - WT2: $93
Flagged Transaction - WT13: $94
Flagged Transaction - WT1: $96
Flagged Transaction - WT13: $96
Flagged Transaction - WT10: $94
Flagged Transaction - DT6: $571
Flagged Transaction - WT10: $92
Flagged Transaction - DT1: $568
Flagged Transaction - DT6: $459
Flagged Transaction - DT4: $555
Flagged Transaction - WT1: $99
Flagged Transaction - DT0: $468
Flagged Transaction - DT8: $539
Flagged Transaction - DT2: $548
Flagged Transaction - WT1: $91
Flagged Transaction - DT0: $461
Flagged Transaction - DT9: $467
Flagged Transaction - DT3: $596
Flagged Transaction - DT9: $554
Flagged Transaction - WT3: $93
Flagged Transaction - WT11: $94
Flagged Transaction - DT5: $457
Flagged Transaction - DT2: $526
Flagged Transaction - DT8: $497
Flagged Transaction - WT0: $99
Flagged Transaction - DT6: $456
Flagged Transaction - DT3: $487
Flagged Transaction - DT4: $544
Flagged Transaction - WT4: $94
Flagged Transaction - WT0: $92
Flagged Transaction - DT6: $513
Flagged Transaction - DT4: $560
Flagged Transaction - DT5: $507
Flagged Transaction - WT2: $94
Flagged Transaction - WT12: $93
Flagged Transaction - WT3: $96
Flagged Transaction - DT5: $532
Flagged Transaction - WT10: $91
Flagged Transaction - DT4: $456
Flagged Transaction - DT7: $536
Flagged Transaction - WT0: $91
Flagged Transaction - DT7: $493
Flagged Transaction - WT13: $91
Flagged Transaction - WT11: $91
Flagged Transaction - WT1: $98
Flagged Transaction - WT1: $99
Flagged Transaction - WT12: $96
Flagged Transaction - WT0: $95
Flagged Transaction - WT12: $97
Flagged Transaction - WT1: $98
Flagged Transaction - DT6: $569
Flagged Transaction - WT0: $96
Flagged Transaction - WT0: $91
Flagged Transaction - WT12: $96
Flagged Transaction - WT4: $96
Flagged Transaction - DT9: $508
Flagged Transaction - WT3: $95
Flagged Transaction - DT6: $547
Flagged Transaction - DT2: $452
Flagged Transaction - WT12: $99
Flagged Transaction - WT1: $92
Flagged Transaction - WT4: $91
Flagged Transaction - WT10: $96
Flagged Transaction - DT7: $457
Flagged Transaction - DT8: $534
Flagged Transaction - WT10: $94
Flagged Transaction - WT10: $92
Flagged Transaction - WT13: $96
Flagged Transaction - DT9: $487
Flagged Transaction - DT3: $583
Flagged Transaction - WT3: $95
Flagged Transaction - WT10: $93
Flagged Transaction - DT3: $525
Flagged Transaction - DT5: $460
Flagged Transaction - WT10: $99
Flagged Transaction - WT11: $98
Flagged Transaction - DT5: $463
Flagged Transaction - WT2: $97
Flagged Transaction - WT12: $91
Flagged Transaction - WT12: $96
Flagged Transaction - DT2: $586
Flagged Transaction - DT5: $517
Flagged Transaction - DT5: $559
Flagged Transaction - WT10: $95
Flagged Transaction - WT3: $91
Flagged Transaction - DT6: $560
Flagged Transaction - DT2: $538
Flagged Transaction - WT3: $97
Flagged Transaction - WT1: $91
Flagged Transaction - WT12: $97
Flagged Transaction - WT11: $94
Flagged Transaction - WT10: $94
Flagged Transaction - WT13: $97
Flagged Transaction - WT11: $92
Flagged Transaction - WT10: $93
Flagged Transaction - WT11: $98
Flagged Transaction - WT10: $98
Flagged Transaction - WT11: $97
Flagged Transaction - WT10: $96
Flagged Transaction - DT8: $524
Flagged Transaction - WT1: $95
Flagged Transaction - DT6: $511
Flagged Transaction - WT11: $98
Flagged Transaction - DT5: $523
Flagged Transaction - WT11: $96
Flagged Transaction - WT0: $99
Flagged Transaction - DT7: $553
Flagged Transaction - DT0: $593
Flagged Transaction - DT4: $463
Flagged Transaction - DT5: $540
Flagged Transaction - WT2: $95
Flagged Transaction - WT1: $98
Flagged Transaction - DT3: $550
Flagged Transaction - DT2: $474
Flagged Transaction - WT13: $93
Flagged Transaction - WT3: $93
Flagged Transaction - DT6: $469
Flagged Transaction - WT11: $99
Flagged Transaction - WT0: $99
Flagged Transaction - WT0: $95
Flagged Transaction - WT4: $97
Flagged Transaction - WT0: $91
Flagged Transaction - DT2: $495
Flagged Transaction - DT5: $547
Flagged Transaction - DT8: $500
Flagged Transaction - DT4: $495
Flagged Transaction - DT7: $569
Flagged Transaction - DT0: $549
Flagged Transaction - DT3: $453
Flagged Transaction - DT2: $534
Flagged Transaction - WT11: $97
Flagged Transaction - DT1: $547
Flagged Transaction - DT4: $546
Flagged Transaction - DT2: $559
Flagged Transaction - WT3: $95
Flagged Transaction - WT10: $96
Flagged Transaction - WT12: $91
Flagged Transaction - DT2: $564
Flagged Transaction - WT13: $94
Flagged Transaction - WT11: $96
Flagged Transaction - WT1: $93
Flagged Transaction - DT7: $528
Flagged Transaction - WT1: $94
Flagged Transaction - DT3: $462
Flagged Transaction - DT4: $585
Flagged Transaction - DT4: $481
Flagged Transaction - WT0: $99
Flagged Transaction - DT7: $493
Flagged Transaction - WT13: $95
Flagged Transaction - WT11: $99
Flagged Transaction - DT8: $477
Flagged Transaction - DT8: $467
Flagged Transaction - DT4: $530
Flagged Transaction - WT12: $94
Flagged Transaction - WT2: $91
Flagged Transaction - WT10: $91
Flagged Transaction - WT10: $93
Flagged Transaction - DT2: $528
Flagged Transaction - WT0: $95
Flagged Transaction - WT11: $95
Flagged Transaction - WT3: $93
Flagged Transaction - WT3: $91
Flagged Transaction - WT11: $97
Flagged Transaction - DT9: $455
Flagged Transaction - WT12: $92
Flagged Transaction - WT2: $95
Flagged Transaction - WT12: $95
Flagged Transaction - WT10: $96
Flagged Transaction - WT1: $96
Flagged Transaction - DT0: $482
Flagged Transaction - DT9: $518
Flagged Transaction - WT11: $99
Flagged Transaction - DT5: $504
Flagged Transaction - WT3: $99
Flagged Transaction - DT5: $486
Flagged Transaction - WT1: $98
Flagged Transaction - DT7: $536
Flagged Transaction - DT0: $590
Flagged Transaction - DT5: $476
Flagged Transaction - DT1: $549
Flagged Transaction - DT4: $567
Flagged Transaction - DT8: $521
Flagged Transaction - DT9: $463
Flagged Transaction - WT10: $96
Flagged Transaction - WT4: $95
Flagged Transaction - DT6: $487
Flagged Transaction - DT5: $467
Flagged Transaction - WT2: $99
Flagged Transaction - WT0: $97
Flagged Transaction - DT5: $528
Flagged Transaction - WT3: $95
Flagged Transaction - WT10: $95
Flagged Transaction - WT10: $92
Flagged Transaction - DT5: $552
Flagged Transaction - DT2: $566
Flagged Transaction - DT9: $476
Flagged Transaction - WT3: $97
Flagged Transaction - WT2: $94
Flagged Transaction - WT4: $94
Flagged Transaction - DT2: $581
Flagged Transaction - WT12: $92
Flagged Transaction - WT4: $98
Flagged Transaction - DT1: $519
Flagged Transaction - DT9: $504
Flagged Transaction - DT4: $596
Flagged Transaction - WT1: $92
Flagged Transaction - WT4: $97
Flagged Transaction - WT1: $93
Flagged Transaction - DT7: $457
Flagged Transaction - DT0: $551
Flagged Transaction - DT6: $513
Flagged Transaction - DT9: $454
Flagged Transaction - WT11: $91
Flagged Transaction - WT4: $97
Flagged Transaction - WT11: $95
Flagged Transaction - WT4: $91
Flagged Transaction - DT7: $510
Flagged Transaction - WT1: $98
Flagged Transaction - DT2: $497
Flagged Transaction - DT1: $517
Flagged Transaction - DT6: $584
Flagged Transaction - DT2: $482
Flagged Transaction - WT1: $92
Flagged Transaction - WT12: $97
Flagged Transaction - WT2: $92
Flagged Transaction - WT11: $98
Flagged Transaction - DT6: $464
Flagged Transaction - DT2: $573
Flagged Transaction - DT4: $591
Flagged Transaction - DT7: $562
Flagged Transaction - DT5: $564
Flagged Transaction - DT0: $547
Flagged Transaction - WT3: $98
Flagged Transaction - WT1: $99
Flagged Transaction - WT0: $91
Flagged Transaction - WT12: $91
Flagged Transaction - WT11: $93
Flagged Transaction - WT0: $99
Flagged Transaction - WT13: $98
Flagged Transaction - WT13: $97
Flagged Transaction - WT3: $95
Flagged Transaction - WT11: $99
Flagged Transaction - DT4: $528
Flagged Transaction - WT11: $95
Flagged Transaction - WT2: $93
Flagged Transaction - DT6: $542
Flagged Transaction - WT10: $93
Flagged Transaction - WT11: $97
Flagged Transaction - DT3: $583
Flagged Transaction - DT6: $491
Flagged Transaction - DT8: $490
Flagged Transaction - WT10: $91
Flagged Transaction - WT12: $98
Flagged Transaction - DT0: $466
Flagged Transaction - WT13: $93
Flagged Transaction - WT12: $94
Flagged Transaction - DT8: $517
Flagged Transaction - WT10: $91
Flagged Transaction - DT0: $497
Flagged Transaction - WT12: $99
Flagged Transaction - WT11: $96
Flagged Transaction - DT3: $559
Flagged Transaction - WT11: $91
Flagged Transaction - WT13: $95
Flagged Transaction - WT2: $98
Flagged Transaction - DT5: $463
Flagged Transaction - WT11: $97
Flagged Transaction - DT9: $583
Flagged Transaction - WT1: $92
Flagged Transaction - DT2: $569
Flagged Transaction - WT0: $98
Flagged Transaction - WT11: $93
Flagged Transaction - WT3: $93
Flagged Transaction - DT4: $509
Flagged Transaction - DT1: $504
Flagged Transaction - WT3: $93
Flagged Transaction - WT3: $94
Flagged Transaction - DT6: $561
Flagged Transaction - DT5: $593
Flagged Transaction - WT4: $91
Flagged Transaction - WT4: $91
Flagged Transaction - WT1: $93
Flagged Transaction - WT3: $95
Flagged Transaction - DT3: $535
Flagged Transaction - WT11: $99
Flagged Transaction - DT6: $575
Flagged Transaction - DT8: $473
Flagged Transaction - DT6: $466
Flagged Transaction - DT2: $462
Flagged Transaction - WT1: $97
Flagged Transaction - WT13: $91
Flagged Transaction - WT13: $96
Flagged Transaction - DT9: $587
Flagged Transaction - WT4: $94
Flagged Transaction - WT11: $91
Flagged Transaction - WT1: $96
Flagged Transaction - WT2: $95
Flagged Transaction - WT2: $91
Flagged Transaction - DT0: $499
Flagged Transaction - WT3: $99
Flagged Transaction - WT12: $95
Flagged Transaction - DT8: $491
Flagged Transaction - DT1: $544
Flagged Transaction - WT3: $96
Flagged Transaction - WT2: $91
Flagged Transaction - WT0: $98
Flagged Transaction - DT6: $593
Flagged Transaction - WT11: $91
Flagged Transaction - DT7: $547
Flagged Transaction - DT2: $575
Flagged Transaction - DT7: $479
Flagged Transaction - WT0: $98
Flagged Transaction - WT13: $96
Flagged Transaction - WT13: $93
Flagged Transaction - DT3: $485
Flagged Transaction - DT9: $526
Flagged Transaction - WT11: $91
Flagged Transaction - WT13: $94
Flagged Transaction - WT2: $97
Flagged Transaction - WT3: $92
Flagged Transaction - DT9: $494
Flagged Transaction - WT12: $99
Flagged Transaction - WT13: $97
Flagged Transaction - WT10: $94
Flagged Transaction - WT11: $93
Flagged Transaction - WT1: $94
Flagged Transaction - WT2: $94
Flagged Transaction - DT2: $485
Flagged Transaction - WT11: $92
Flagged Transaction - DT7: $464
Flagged Transaction - DT3: $501
Flagged Transaction - DT8: $458
Flagged Transaction - WT10: $98
Flagged Transaction - WT10: $99
Flagged Transaction - WT4: $91
Flagged Transaction - WT1: $94
Flagged Transaction - WT10: $93
Flagged Transaction - WT10: $96
Flagged Transaction - DT0: $492
Flagged Transaction - WT4: $98
Flagged Transaction - WT0: $92
Flagged Transaction - DT8: $579
Flagged Transaction - DT1: $531
Flagged Transaction - DT3: $478
Flagged Transaction - WT2: $95
Flagged Transaction - WT3: $92
Flagged Transaction - WT12: $95
Flagged Transaction - WT3: $97
Flagged Transaction - WT12: $96
Flagged Transaction - DT4: $581
Flagged Transaction - WT3: $97
Flagged Transaction - WT10: $91
Flagged Transaction - DT5: $583
Flagged Transaction - WT0: $97
Flagged Transaction - WT13: $94
Flagged Transaction - WT3: $96
Flagged Transaction - WT0: $96
Flagged Transaction - DT0: $464
Flagged Transaction - WT2: $95
Flagged Transaction - DT6: $529
Flagged Transaction - WT11: $93
Flagged Transaction - WT1: $97
Flagged Transaction - WT10: $95
Flagged Transaction - WT2: $99
Flagged Transaction - WT0: $96
Flagged Transaction - WT3: $96
Flagged Transaction - DT8: $473
Flagged Transaction - WT12: $93
Flagged Transaction - WT4: $95
Flagged Transaction - WT1: $98
Flagged Transaction - DT3: $566
Flagged Transaction - DT9: $498
Flagged Transaction - WT13: $97
Flagged Transaction - WT11: $91
Flagged Transaction - DT9: $556
Flagged Transaction - DT1: $538
Flagged Transaction - WT13: $94
Flagged Transaction - WT3: $91
Flagged Transaction - WT2: $96
Flagged Transaction - WT4: $91
Flagged Transaction - DT5: $539
Flagged Transaction - WT11: $98
Flagged Transaction - WT13: $91
Flagged Transaction - DT9: $484
Flagged Transaction - WT0: $92
